"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","SOCBENHH","INCASH","PC_GDP","A","2015",11.2654016908207,
"EST","SOCBENHH","INCASH","PC_GDP","A","2016",11.580816162986,
"EST","SOCBENHH","INCASH","PC_GDP","A","2017",11.3177990271311,
"EST","SOCBENHH","INCASH","PC_GDP","A","2018",11.4300072507704,
"ISR","SOCBENHH","INCASH","PC_GDP","A","1995",5.92342622694477,
"ISR","SOCBENHH","INCASH","PC_GDP","A","1996",6.1168265009671,
"ISR","SOCBENHH","INCASH","PC_GDP","A","1997",6.3697385916606,
"ISR","SOCBENHH","INCASH","PC_GDP","A","1998",6.52910282413951,
"ISR","SOCBENHH","INCASH","PC_GDP","A","1999",6.54917513618109,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2000",6.433163991075,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2001",7.20636318706271,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2002",7.05084009001806,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2003",6.68003422721435,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2004",6.07972496919834,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2005",5.82138353142844,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2006",5.71554702625609,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2007",5.45242036758887,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2008",5.48171977003642,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2009",5.75276900333888,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2010",5.72732110513169,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2011",5.68515447030628,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2012",5.68980357085408,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2013",5.51365910991763,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2014",5.38378412460764,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2015",5.32004516071438,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2016",5.267946807372,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2017",5.61543552618184,
"ISR","SOCBENHH","INCASH","PC_GDP","A","2018",5.63765027149762,
"SVN","SOCBENHH","INCASH","PC_GDP","A","1995",16.4581127157448,
"SVN","SOCBENHH","INCASH","PC_GDP","A","1996",16.3278458583392,
"SVN","SOCBENHH","INCASH","PC_GDP","A","1997",16.7195810789592,
"SVN","SOCBENHH","INCASH","PC_GDP","A","1998",16.6997702564694,
"SVN","SOCBENHH","INCASH","PC_GDP","A","1999",16.6713836957441,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2000",16.9236691876037,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2001",16.8025824421855,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2002",16.8939449097403,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2003",16.8286512779597,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2004",16.5414750710951,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2005",16.5161163852229,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2006",15.9840658000722,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2007",15.0362141959376,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2008",15.2953283805345,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2009",17.0256031354913,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2010",17.6959796170844,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2011",18.065996874455,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2012",17.9845835524741,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2013",17.8886006733294,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2014",17.3328888423357,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2015",16.9405473501806,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2016",16.3460307121683,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2017",15.8920847628028,
"SVN","SOCBENHH","INCASH","PC_GDP","A","2018",15.3860955347515,
"LVA","SOCBENHH","INCASH","PC_GDP","A","1995",11.657851175127,
"LVA","SOCBENHH","INCASH","PC_GDP","A","1996",12.2860390227858,
"LVA","SOCBENHH","INCASH","PC_GDP","A","1997",12.0437115687774,
"LVA","SOCBENHH","INCASH","PC_GDP","A","1998",12.6391862794367,
"LVA","SOCBENHH","INCASH","PC_GDP","A","1999",14.4844879578703,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2000",12.2275919610575,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2001",11.1490824323557,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2002",9.91262436709242,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2003",9.00750357976012,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2004",9.08152977931431,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2005",8.44665759307133,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2006",8.0076224515996,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2007",7.02950050187003,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2008",8.07378579914098,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2009",12.912063385251,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2010",13.2005449727466,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2011",11.1651456582792,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2012",10.2530594641417,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2013",10.3516578992584,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2014",10.2086884064603,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2015",10.4719736899583,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2016",10.6437547833521,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2017",10.4197977500643,
"LVA","SOCBENHH","INCASH","PC_GDP","A","2018",10.2895610380626,
"LTU","SOCBENHH","INCASH","PC_GDP","A","1995",8.17255219249721,
"LTU","SOCBENHH","INCASH","PC_GDP","A","1996",8.58088566091092,
"LTU","SOCBENHH","INCASH","PC_GDP","A","1997",9.64472364105021,
"LTU","SOCBENHH","INCASH","PC_GDP","A","1998",10.8393069022653,
"LTU","SOCBENHH","INCASH","PC_GDP","A","1999",12.2031171292114,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2000",11.4820446756373,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2001",11.2857637811332,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2002",9.98929954657685,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2003",9.77389398484042,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2004",9.74995559595341,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2005",9.32176613586257,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2006",9.17178302620235,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2007",9.65928392118044,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2008",11.488921117497,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2009",16.167770652275,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2010",14.3406658676743,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2011",12.4968103461369,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2012",11.9658612257742,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2013",11.3029901674051,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2014",10.8570961840954,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2015",10.8624108353274,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2016",10.9534594525509,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2017",10.9480703026751,
"LTU","SOCBENHH","INCASH","PC_GDP","A","2018",11.8360847273336,
