"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,1.4166666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,1.1666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,1.6666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,1.6666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,1.6666666,,
"AUS","Australia","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,1.6666666,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,2.75,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.3690476,,
"AUT","Austria","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.3690476,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,1.8452381,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.0833333,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.0833333,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,1.8928572,,
"BEL","Belgium","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,1.8928572,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,0.92063493,,
"CAN","Canada","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,0.92063493,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,3.3055556,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,3.0515873,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,3.0515873,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,3.0515873,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,3.0515873,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,3.0515873,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.9246032,,
"CZE","Czech Republic","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.9246032,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,2.1825397,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,2.1825397,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,2.1825397,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,2.1825397,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,2.1825397,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.1349206,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.1984127,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.1984127,,
"DNK","Denmark","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.1984127,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,2.7857141,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,2.7857141,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,2.4523809,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,2.4523809,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,2.4523809,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,2.4523809,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,2.4523809,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,2.3095238,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,2.3095238,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,2.3095238,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,2.3095238,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,2.3095238,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.1666667,,
"FIN","Finland","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.1666667,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,2.34127,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,2.4682541,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,2.4682541,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,2.4682541,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,2.4682541,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,2.4682541,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.4682541,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.3849206,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.3849206,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.3849206,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.3849206,,
"FRA","France","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.3849206,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,2.5833333,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,2.5833333,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,2.5833333,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,2.5833333,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.6785715,,
"DEU","Germany","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.6785715,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1992","1992","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1993","1993","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1994","1994","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1995","1995","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1996","1996","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1997","1997","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1998","1998","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","1999","1999","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2000","2000","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2001","2001","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2002","2002","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2003","2003","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2004","2004","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2005","2005","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2006","2006","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2007","2007","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2008","2008","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2009","2009","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2010","2010","IDX","Index","0","Units",,,2.8015873,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2011","2011","IDX","Index","0","Units",,,2.1666667,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2012","2012","IDX","Index","0","Units",,,2.1666667,,
"GRC","Greece","EPRC_V1","Version 1 (1985-2013)","2013","2013","IDX","Index","0","Units",,,2.1190476,,
"HUN","Hungary","EPRC_V1","Version 1 (1985-2013)","1990","1990","IDX","Index","0","Units",,,2.0039682,,
"HUN","Hungary","EPRC_V1","Version 1 (1985-2013)","1991","1991","IDX","Index","0","Units",,,2.0039682,,
